"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-12-22","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Batangas","Taysan","Bukal","13.7744","121.2288","1","Philippine Star","National","1","A barangay councilor was shot dead by an armed assailant in Barangay Bukal, Taysan, Batangas on 22 Dec 2016. The victim's companion, a councilor, was wounded."
"2016-12-22","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","","","BIFF: Bangsamoro Isl","nan","nan","nan","BARMM","Maguindanao","Shariff Aguak","Poblacion","6.8565","124.4589","1","Philippine Daily Inquirer","National","0","Suspected Bangsamoro Islamic Freedom Fighters (BIFF) set off an improvised bomb along the highway in Poblacion, Shariff Aguak, Maguindanao on 22 Dec 2016. The blast location was about a kilometre away of the headquarters of the Army's 2nd Mechanized Infantry Brigade."
"2016-12-22","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed during a police raid at Tondo, Manila, Metro Manila on 22 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-22","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer","National","2","Two drug suspects were killed in a vigilante-style attack by unidentified armed men at Commonwealth, Quezon City, Metro Manila on 22 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-22","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Pangasinan","Mangatarem","Olo Cacamposan","15.7628","120.3214","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men in Barangay Olo Cacamposan, Mangatarem, Pangasinan on 22 Dec 2016."
"2016-12-22","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Banga I","14.8827","120.867","1","Philippine Star","National","3","Three drug suspects were killed in a vigilante-style attack by unidentified armed men in Barangay Banga 1st, Plaridel, Bulacan on 22 Dec 2016."
"2016-12-23","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Norte","Paoay","Paoay","18.0771","120.5226","2","Philippine Star","National","0","A drug suspect was shot at yet remained unhurt in a vigilante-style attack by unidentified armed men on the Paoay-Batas road, Ilocos Norte on 23 Dec 2016. His daughter was wounded in the attack."
"2016-12-23","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Santander","Looc","9.4219","123.3283","1","Philippine Star","National","1","A drug suspect was killed in a police raid in Barangay Looc, Santander, Cebu on 23 Dec 2016."
"2016-12-23","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Foundation for Media Alternatives; Manila Times","Local partner-National","1","A drug suspect was killed in a police raid in Sitio Bihonan, Barangay Real, Calamba City, Laguna on 23 Dec 2016."
"2016-12-23","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Moalboal","Moalboal","9.9166","123.4333","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Moalboal town, Cebu on 23 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
