"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-06-24","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","1","Philippine News Agency","National","1","A drug suspect was killed during a police raid at Malolos City, Bulacan province on June 24."
"2018-06-24","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","2","Sunstar (Philippines)","National","1","A retired police officer was killed by unidentified assailants at Barangay Cubacub, Mandaue City, Cebu province on June 24."
"2018-06-24","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Iloilo","San Joaquin","Igcadlum","10.5088","122.0557","1","Philippine Daily Inquirer","National","1","A drug suspect and sister of a slain drug suspect was killed in a vigilante-style attack by unidentified assailants at Barangay Igcadlum, San Joaquin town, Iloilo province on June 24."
"2018-06-24","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Trece Martires","Trece Martires","14.2832","120.8676","2","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Hugo Perez, Trece Martires town, Cavite province on June 24."
"2018-06-25","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Danao","Danao","10.54","123.9403","1","Sunstar (Philippines)","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at his house in Barangay Poblacion, Danao City, Cebu province on June 25. His daughter was wounded. He was the relative of a slain drug lord."
"2018-06-25","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","Cotabato","Mlang","Mlang","6.9466","124.8783","2","Philippine News Agency","National","1","A drug suspect was killed during a police raid at M'lang town, Cotabato province on June 25."
"2018-06-25","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Farmers (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Farmers (Philippines","Zamboanga Peninsula","Zamboanga del Norte","Siayan","Guibo","8.0734","123.0907","1","Sunstar (Philippines)","National","1","Alleged NPA rebels shot and killed a farmer at his residence in Barangay Guibo, Siayan town, Zamboanga del Norte on June 25."
"2018-06-26","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","Former NPA: New People's Army","Unidentified Armed G","nan","Military Forces of t","Former NPA: New Peop","Northern Mindanao","Misamis Oriental","Binuangan","Binuangan","8.9195","124.7837","2","Mindanao Times","Subnational","2","The two corpses of a militiaman and a former rebel were found at Maco town area, Davao de Oro province on June 27. They may have been killed by unidentified assailants at Barangay Binuangan, also in Maco town, on June 26."
"2018-06-26","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Cagayan Valley","Isabela","Ramon","Oscariz","16.8285","121.5349","1","Philippine Star","National","3","Three drug suspects were killed in a shootout with the police at Barangay Oscariz, Ramon town, Isabela province on either June 26 or June 27. 1 police officer was wounded during the shootout."
"2018-06-26","Protests","Peaceful protest","Protesters (Philippines)","CPP-NPA-NDF: Communist Party of the Philippines-New People's Army-National Democratic Front","","","Protesters (Philippi","CPP-NPA-NDF: Communi","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","0","Groups associated with the National Democratic Front (NDF) held a protest in front of the Department of Interior and Local Government office at Quezon City, Metro Manila on June 26, 2018 in order to condemn the arrest of an NDF consultant. [size= no report]"
"2018-06-26","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Tondo, Manila on June 26."
